Fish_Name,Market,Standard,Catch,Ave_Value,Fish_Body_Composition_L,Fish_Body_Composition_M,Fish_Body_Composition_S,Fish_Body_Composition_XS,Date
生ホッコクアカエビ(ｱﾏｴﾋﾞ,浜坂,生鮮,1.9,984,,,,,2020-09-30
生ホッコクアカエビ(ｱﾏｴﾋﾞ,浜坂,生鮮,1.9,"1,020",,,,,2020-10-04
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,791,,,,,2020-09-06
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,946,,,,,2020-09-11
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,334",,,,,2020-09-13
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,032",,,,,2020-09-17
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,800",,,,,2020-09-25
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,026",,,,,2020-10-01
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,982,,,,,2020-10-14
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,730",,,,,2020-10-15
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,692",,,,,2020-10-16
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,598",,,,,2020-10-29
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"2,125",,,,,2020-10-25
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"2,025",,,,,2020-10-18
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,851",,,,,2020-12-10
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"2,344",,,,,2020-12-28
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,095",,,,,2021-02-03
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"2,103",,,,,2020-12-29
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"4,590",,,,,2020-12-30
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,936,,,,,2021-01-24
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"2,014",,,,,2021-02-26
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"2,425",,,,,2021-02-21
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"2,529",,,,,2021-03-07
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,400",,,,,2021-04-15
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,844,,,,,2020-09-18
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,713,,,,,2020-09-24
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,"1,694",,,,,2020-09-28
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,"1,721",,,,,2020-10-08
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,"1,193",,,,,2020-10-19
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,"1,447",,,,,2020-10-23
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,"1,094",,,,,2020-10-04
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.2,"1,155",,,,,2020-11-01
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,863,,,,,2020-10-29
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,780,,,,,2020-11-13
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,621,,,,,2020-11-19
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,544,,,,,2020-12-24
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,"1,144",,,,,2020-12-28
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,764,,,,,2020-12-13
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,"2,160",,,,,2020-12-30
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,521,,,,,2021-04-09
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,736,,,,,2021-04-12
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,"1,003",,,,,2021-04-16
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.1,421,,,,,2020-12-10
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.1,542,,,,,2021-04-05
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.3,240,,,,,2021-01-17
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,1.1,391,,,,,2021-01-24
生ホタルイカ,浜坂,生鮮,12.4,182,,,,,2021-04-26
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.0,"1,404",,,,,2021-04-26
生サザエ,浜坂,生鮮,0.0,"1,188",,,,,2021-04-26
生アカガレイ（ミガレイ）,浜坂,生鮮,0.1,308,,,,,2021-04-26
生ハタハタ,浜坂,生鮮,0.4,385,,,,,2021-04-26
生ヒラマサ,浜坂,生鮮,0.0,"1,728",,,,,2021-03-28
生マダイ(天然),浜坂,生鮮,0.0,689,,,,,2021-03-28
生アカガレイ（ミガレイ）,浜坂,生鮮,2.0,437,,,,,2021-03-28
生ソウハチ（エテガレイ）,浜坂,生鮮,0.2,357,,,,,2021-03-28
生かさご類,浜坂,生鮮,0.0,694,,,,,2021-03-28
生マダラ,浜坂,生鮮,0.1,139,,,,,2021-03-28
生ニギス(メギス),浜坂,生鮮,0.2,343,,,,,2021-03-28
生ハタハタ,浜坂,生鮮,7.5,202,,,,,2021-03-28
生アカムツ(ﾉﾄﾞｸﾞﾛ),浜坂,生鮮,0.0,"2,150",,,,,2021-03-28
生げんげ類,浜坂,生鮮,0.0,431,,,,,2021-03-28
生あなご類,浜坂,生鮮,0.0,"1,057",,,,,2021-03-28
生その他のえび類,浜坂,生鮮,0.2,"2,156",,,,,2021-03-28
生ホッコクアカエビ(ｱﾏｴﾋﾞ,浜坂,生鮮,0.7,"1,336",,,,,2021-03-28
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,"1,164",,,,,2021-03-28
生イバラモエビ(ｵﾆｴﾋﾞ),浜坂,生鮮,0.0,"10,432",,,,,2021-03-28
生かに類（その他）,浜坂,生鮮,0.0,"3,240",,,,,2021-03-28
生ホタルイカ,浜坂,生鮮,12.0,152,,,,,2021-03-28
生ミズダコ,浜坂,生鮮,0.1,417,,,,,2021-03-28
生サザエ,浜坂,生鮮,0.0,756,,,,,2021-03-28
生ばいがい類(つぶ貝),浜坂,生鮮,0.0,801,,,,,2021-03-28
生めばる類,浜坂,生鮮,0.0,753,,,,,2021-03-14
生かさご類,浜坂,生鮮,0.1,970,,,,,2021-03-14
生あわび類,浜坂,生鮮,0.0,"8,610",,,,,2021-03-14
生なまこ類,浜坂,生鮮,0.0,722,,,,,2021-03-14
生マダイ(天然),浜坂,生鮮,0.5,603,,,,,2021-03-21
生チダイ,浜坂,生鮮,0.3,242,,,,,2021-03-21
生キダイ,浜坂,生鮮,0.3,279,,,,,2021-03-21
生その他のふぐ類,浜坂,生鮮,0.1,"4,140",,,,,2021-03-21
生アカガレイ（ミガレイ）,浜坂,生鮮,7.6,284,,,,,2021-03-21
生ヒレグロ（オイラン）,浜坂,生鮮,0.5,163,,,,,2021-03-21
生ヒラメ(天然),浜坂,生鮮,0.0,"2,700",,,,,2021-03-21
生かさご類,浜坂,生鮮,0.0,972,,,,,2021-03-21
生マダラ,浜坂,生鮮,1.4,151,,,,,2021-03-21
生その他のたら類,浜坂,生鮮,0.5,122,,,,,2021-03-21
生ハタハタ,浜坂,生鮮,0.4,288,,,,,2021-03-21
生スズキ,浜坂,生鮮,0.9,539,,,,,2021-03-21
生あなご類,浜坂,生鮮,0.0,"1,620",,,,,2021-03-21
生その他の魚類,浜坂,生鮮,0.1,381,,,,,2021-03-21
生その他のえび類,浜坂,生鮮,0.0,"1,159",,,,,2021-03-21
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,254",,,,,2021-03-21
生かに類（その他）,浜坂,生鮮,0.0,"2,700",,,,,2021-03-21
生ズワイガニ(雄),浜坂,生鮮,2.7,"4,483",,,,,2021-03-21
生ホタルイカ,浜坂,生鮮,8.4,154,,,,,2021-03-21
生ミズダコ,浜坂,生鮮,0.1,347,,,,,2021-03-21
生ばいがい類(つぶ貝),浜坂,生鮮,0.3,645,,,,,2021-03-21
生ソウハチ（エテガレイ）,浜坂,生鮮,0.0,396,,,,,2021-04-10
生ヒレグロ（オイラン）,浜坂,生鮮,0.0,302,,,,,2021-04-10
生かさご類,浜坂,生鮮,0.0,"1,337",,,,,2021-04-10
生その他のたら類,浜坂,生鮮,0.0,166,,,,,2021-04-10
生その他のえび類,浜坂,生鮮,0.0,"2,821",,,,,2021-04-10
生ミズダコ,浜坂,生鮮,0.0,379,,,,,2021-04-10
生ばいがい類(つぶ貝),浜坂,生鮮,0.0,635,,,,,2021-04-10
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.1,751,,,,,2021-04-10
生アカガレイ（ミガレイ）,浜坂,生鮮,0.3,439,,,,,2021-04-10
生ハタハタ,浜坂,生鮮,3.8,202,,,,,2021-04-10
生ホタルイカ,浜坂,生鮮,17.7,107,,,,,2021-04-10
生その他のふぐ類,浜坂,生鮮,0.0,"8,100",,,,,2021-04-04
生めばる類,浜坂,生鮮,0.0,807,,,,,2021-04-04
生アカムツ(ﾉﾄﾞｸﾞﾛ),浜坂,生鮮,0.0,"3,857",,,,,2021-04-04
生スズキ,浜坂,生鮮,0.0,648,,,,,2021-04-04
生かに類（その他）,浜坂,生鮮,0.0,"2,160",,,,,2021-04-04
生あわび類,浜坂,生鮮,0.0,"8,630",,,,,2021-04-04
生ヒレグロ（オイラン）,浜坂,生鮮,0.1,217,,,,,2021-04-04
生かさご類,浜坂,生鮮,0.1,"1,045",,,,,2021-04-04
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.1,"1,025",,,,,2021-04-04
生ミズダコ,浜坂,生鮮,0.1,413,,,,,2021-04-04
生サザエ,浜坂,生鮮,0.1,810,,,,,2021-04-04
生ばいがい類(つぶ貝),浜坂,生鮮,0.1,687,,,,,2021-04-04
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.2,486,,,,,2021-04-04
生その他のえび類,浜坂,生鮮,0.2,"2,276",,,,,2021-04-04
生げんげ類,浜坂,生鮮,0.7,163,,,,,2021-04-04
生アカガレイ（ミガレイ）,浜坂,生鮮,1.6,336,,,,,2021-04-04
生ハタハタ,浜坂,生鮮,5.0,235,,,,,2021-04-04
生ホタルイカ,浜坂,生鮮,11.7,173,,,,,2021-04-04
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.1,794,,,,,2021-04-18
生マダイ(天然),浜坂,生鮮,0.1,764,,,,,2021-04-18
生アカガレイ（ミガレイ）,浜坂,生鮮,0.1,315,,,,,2021-04-18
生めばる類,浜坂,生鮮,0.0,"1,346",,,,,2021-04-18
生かさご類,浜坂,生鮮,0.0,768,,,,,2021-04-18
生ハタハタ,浜坂,生鮮,1.3,274,,,,,2021-04-18
生その他のえび類,浜坂,生鮮,0.0,"2,135",,,,,2021-04-18
生ホタルイカ,浜坂,生鮮,15.0,636,,,,,2021-04-18
生あわび類,浜坂,生鮮,0.0,"13,002",,,,,2021-04-18
生サザエ,浜坂,生鮮,0.0,"1,188",,,,,2021-04-18
生マダイ(天然),浜坂,生鮮,0.0,802,,,,,2021-04-25
生アカガレイ（ミガレイ）,浜坂,生鮮,0.4,431,,,,,2021-04-25
生かさご類,浜坂,生鮮,0.0,908,,,,,2021-04-25
生ハタハタ,浜坂,生鮮,0.6,395,,,,,2021-04-25
生その他のえび類,浜坂,生鮮,0.1,"2,949",,,,,2021-04-25
生かに類（その他）,浜坂,生鮮,0.0,"5,400",,,,,2021-04-25
生スルメイカ,浜坂,生鮮,1.1,818,,,,,2021-04-25
生ケンサキイカ（シロイカ,浜坂,生鮮,0.0,"2,772",,,,,2021-04-25
生ホタルイカ,浜坂,生鮮,13.9,290,,,,,2021-04-25
生ミズダコ,浜坂,生鮮,0.0,419,,,,,2021-04-25
生マダラ,浜坂,生鮮,8.8,32,,,,,2020-11-30
生ヒレグロ（オイラン）,浜坂,生鮮,0.0,108,,,,,2020-12-30
生ホタルイカ,浜坂,生鮮,30.9,216,,,,,2021-03-04
生その他の魚類,浜坂,生鮮,0.0,216,,,,,2020-11-24
生ヒレグロ（オイラン）,浜坂,生鮮,0.0,216,,,,,2021-04-16
生ヒレグロ（オイラン）,浜坂,生鮮,0.1,216,,,,,2021-03-12
生ハツメ,浜坂,生鮮,0.0,270,,,,,2020-11-13
生ミズダコ,浜坂,生鮮,0.0,270,,,,,2020-10-16
生チダイ,浜坂,生鮮,0.0,324,,,,,2021-03-12
生マアジ,浜坂,生鮮,0.1,324,,,,,2021-02-03
生ハタハタ,浜坂,生鮮,0.2,324,,,,,2020-10-01
生ハタハタ,浜坂,生鮮,0.2,324,,,,,2021-03-11
生ミズダコ,浜坂,生鮮,0.0,324,,,,,2020-12-24
生その他の魚類,浜坂,生鮮,0.0,324,,,,,2020-12-16
生その他のたら類,浜坂,生鮮,0.0,324,,,,,2020-09-24
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.1,324,,,,,2020-11-08
生ミズダコ,浜坂,生鮮,0.0,432,,,,,2020-11-13
生ベニズワイガニ,浜坂,生鮮,0.0,432,,,,,2020-12-10
生ベニズワイガニ,浜坂,生鮮,0.0,432,,,,,2021-01-14
生スズキ,浜坂,生鮮,0.0,540,,,,,2021-03-04
生アオリイカ,浜坂,生鮮,0.0,540,,,,,2020-12-10
生その他の魚類,浜坂,生鮮,0.0,540,,,,,2020-12-28
生その他のふぐ類,浜坂,生鮮,0.0,540,,,,,2021-04-09
生ベニズワイガニ,浜坂,生鮮,0.0,540,,,,,2021-02-26
生ソデイカ（紅イカ）,浜坂,生鮮,0.3,540,,,,,2020-11-16
生サザエ,浜坂,生鮮,0.0,540,,,,,2021-03-14
生スズキ,浜坂,生鮮,0.0,"1,080",,,,,2021-01-21
生あわび類,浜坂,生鮮,0.0,"1,080",,,,,2021-01-13
生あわび類,浜坂,生鮮,0.2,"1,080",,,,,2021-02-14
生イガイ（ガゾウ含）,浜坂,生鮮,0.0,"1,080",,,,,2020-12-30
生ソデイカ（紅イカ）,浜坂,生鮮,0.0,"1,080",,,,,2020-10-07
生ソデイカ（紅イカ）,浜坂,生鮮,0.1,"1,080",,,,,2020-10-05
生ソデイカ（紅イカ）,浜坂,生鮮,0.2,"1,080",,,,,2020-10-19
生ホッコクアカエビ(ｱﾏｴﾋﾞ,浜坂,生鮮,0.0,"1,080",,,,,2021-02-07
生サザエ,浜坂,生鮮,0.0,"1,080",,,,,2021-03-21
生その他のえび類,浜坂,生鮮,0.0,"2,911",,,,,2021-05-10
生かに類（その他）,浜坂,生鮮,0.0,"5,934",,,,,2021-05-10
生ハタハタ,浜坂,生鮮,0.4,272,,,,,2021-05-10
生ホタルイカ,浜坂,生鮮,26.0,124,,,,,2021-05-10
生マダイ(天然),浜坂,生鮮,0.0,"1,060",,,,,2021-05-12
生かさご類,浜坂,生鮮,0.0,913,,,,,2021-05-12
生その他のえび類,浜坂,生鮮,0.0,"3,638",,,,,2021-05-12
生ガラエビ(ﾄｹﾞｻﾞｺｴﾋﾞ),浜坂,生鮮,0.0,"1,292",,,,,2021-05-12
生イバラモエビ(ｵﾆｴﾋﾞ),浜坂,生鮮,0.0,"6,728",,,,,2021-05-12
生ミズダコ,浜坂,生鮮,0.0,407,,,,,2021-05-12
生ばいがい類(つぶ貝),浜坂,生鮮,0.0,916,,,,,2021-05-12
生ケンサキイカ（シロイカ,浜坂,生鮮,0.1,"2,297",,,,,2021-05-12
生ハタハタ,浜坂,生鮮,0.3,370,,,,,2021-05-12
生ホッコクアカエビ(ｱﾏｴﾋﾞ,浜坂,生鮮,0.5,"1,224",,,,,2021-05-12
生スルメイカ,浜坂,生鮮,0.8,905,,,,,2021-05-12
生アカガレイ（ミガレイ）,浜坂,生鮮,1.0,499,,,,,2021-05-12
生ホタルイカ,浜坂,生鮮,12.8,309,,,,,2021-05-12
生その他のえび類,浜坂,生鮮,0.0,"3,267",,,,,2021-05-13
生サザエ,浜坂,生鮮,0.0,"1,404",,,,,2021-05-13
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜坂,生鮮,0.1,470,,,,,2021-05-13
生アカガレイ（ミガレイ）,浜坂,生鮮,0.1,381,,,,,2021-05-13
生ハタハタ,浜坂,生鮮,0.1,247,,,,,2021-05-13
生ケンサキイカ（シロイカ,浜坂,生鮮,0.1,"2,253",,,,,2021-05-13
生スルメイカ,浜坂,生鮮,0.9,882,,,,,2021-05-13
生ホタルイカ,浜坂,生鮮,16.4,155,,,,,2021-05-13
ワカメ,浜坂,その他,0.0,317,,,,,2021-02-15
ワカメ,浜坂,その他,0.0,640,,,,,2021-02-14
ワカメ,浜坂,その他,0.0,728,,,,,2021-03-10
ワカメ,浜坂,その他,0.0,378,,,,,2021-03-11
ワカメ,浜坂,その他,0.0,825,,,,,2021-02-28
ワカメ,浜坂,その他,0.0,727,,,,,2021-03-07
ワカメ,浜坂,その他,0.0,397,,,,,2021-04-01
ワカメ,浜坂,その他,0.1,445,,,,,2021-03-12
その他の貝類(殻付),浜坂,その他,0.0,468,,,,,2020-08-30
その他の貝類(殻付),浜坂,その他,0.0,443,,,,,2020-09-13
その他の貝類(殻付),浜坂,その他,0.0,561,,,,,2021-02-15
その他の貝類(殻付),浜坂,その他,0.0,662,,,,,2021-02-14
ワカメ,浜坂,その他,0.1,448,,,,,2021-03-28
その他の貝類(殻付),浜坂,その他,0.0,678,,,,,2021-03-14
ワカメ,浜坂,その他,0.0,339,,,,,2021-03-14
ワカメ,浜坂,その他,0.0,524,,,,,2021-03-21
その他の貝類(殻付),浜坂,その他,0.0,614,,,,,2021-04-04
ワカメ,浜坂,その他,0.0,845,,,,,2021-04-04
その他の海藻類生,浜坂,その他,0.1,316,,,,,2021-04-04
ワカメ,浜坂,その他,0.0,"1,030",,,,,2021-04-25
生ミズダコ,浜坂,活魚(天然),0.0,864,,,,,2020-11-24
生ミズダコ,浜坂,活魚(天然),0.0,756,,,,,2020-12-04
生ミズダコ,浜坂,活魚(天然),0.0,972,,,,,2020-11-23
生ミズダコ,浜坂,活魚(天然),0.0,864,,,,,2020-12-06
生ミズダコ,浜坂,活魚(天然),0.0,864,,,,,2021-01-14
生ミズダコ,浜坂,活魚(天然),0.0,863,,,,,2020-12-29
生ミズダコ,浜坂,活魚(天然),0.0,864,,,,,2021-03-11
生ミズダコ,浜坂,活魚(天然),0.0,864,,,,,2021-04-15
生ミズダコ,浜坂,活魚(天然),0.1,756,,,,,2020-11-29
生ヒラメ(天然),浜坂,活魚(天然),0.0,"1,941",,,,,2020-12-10
生ヒラメ(天然),浜坂,活魚(天然),0.0,"2,160",,,,,2021-01-17
生ミズダコ,浜坂,活魚(天然),0.1,"1,080",,,,,2020-11-30
生マアジ,浜田,生鮮,16.0,376,1,20,36,43,2020-08-24
生マアジ,浜田,生鮮,14.5,318,1,12,26,61,2020-08-25
生マアジ,浜田,生鮮,15.6,361,6,11,17,65,2020-08-26
生マアジ,浜田,生鮮,8.9,495,8,20,9,63,2020-08-27
生マアジ,浜田,生鮮,2.8,483,4,8,4,84,2020-08-31
生マアジ,浜田,生鮮,14.1,521,1,4,8,87,2020-09-10
生マアジ,浜田,生鮮,10.3,305,6,75,8,12,2020-10-14
生マアジ,浜田,生鮮,9.5,281,19,67,1,13,2020-10-22
生マアジ,浜田,生鮮,9.2,281,24,72,2,2,2020-10-28
生マアジ,浜田,生鮮,7.4,260,7,16,43,34,2020-11-06
生マアジ,浜田,生鮮,3.3,462,3,62,28,6,2020-12-06
生マアジ,浜田,生鮮,13.0,265,15,82,2,,2020-10-13
生マアジ,浜田,生鮮,13.8,180,17,79,4,,2020-10-20
生マアジ,浜田,生鮮,10.8,246,21,77,2,,2020-10-21
生マアジ,浜田,生鮮,5.7,275,14,54,32,,2020-11-13
生マアジ,浜田,生鮮,2.7,233,5,91,4,,2020-11-17
生マアジ,浜田,生鮮,7.2,249,22,71,7,,2020-11-18
生マアジ,浜田,生鮮,1.9,785,10,32,10,47,2020-09-30
生マアジ,浜田,生鮮,2.0,405,1,84,15,,2020-11-25
生ヤリイカ,浜田,生鮮,0.2,610,45,42,12,,2021-01-22
生ヤリイカ,浜田,生鮮,0.4,808,44,30,26,,2021-01-21
生ヤリイカ,浜田,生鮮,1.0,878,76,18,6,,2021-01-27
生スルメイカ,浜田,生鮮,2.5,412,62,27,1,10,2021-03-16
生スルメイカ,浜田,生鮮,2.1,665,54,38,4,3,2021-03-18
生スルメイカ,浜田,生鮮,2.4,561,53,34,8,6,2021-03-19
生スルメイカ,浜田,生鮮,3.7,546,39,39,17,5,2021-03-23
生スルメイカ,浜田,生鮮,0.0,581,25,50,25,,2021-03-31
生スルメイカ,浜田,生鮮,0.1,678,39,56,6,,2021-03-26
生スルメイカ,浜田,生鮮,0.9,784,44,37,15,3,2021-03-22
生スルメイカ,浜田,生鮮,0.9,628,16,53,31,1,2021-04-13
生スルメイカ,浜田,生鮮,1.5,671,12,47,37,4,2021-04-12
生スルメイカ,浜田,生鮮,1.7,581,41,38,16,6,2021-03-25
生スルメイカ,浜田,生鮮,1.7,784,8,44,45,3,2021-04-15
生スルメイカ,浜田,生鮮,1.9,634,42,38,15,5,2021-03-24
生スルメイカ,浜田,生鮮,0.9,770,8,44,44,3,2021-04-19
生スルメイカ,浜田,生鮮,0.3,584,33,43,20,4,2021-04-20
生スルメイカ,浜田,生鮮,1.9,606,22,44,31,3,2021-04-21
生スルメイカ,浜田,生鮮,0.4,767,28,48,22,3,2021-04-22
生スルメイカ,浜田,生鮮,0.4,707,28,43,23,5,2021-04-23
生ケンサキイカ（シロイカ,浜田,生鮮,0.1,"1,125",29,64,7,,2020-08-19
生ケンサキイカ（シロイカ,浜田,生鮮,0.1,"1,250",13,53,33,,2020-10-20
生ケンサキイカ（シロイカ,浜田,生鮮,0.1,"1,836",17,72,11,,2020-10-28
生ケンサキイカ（シロイカ,浜田,生鮮,0.1,"2,559",58,38,4,,2020-11-24
生ケンサキイカ（シロイカ,浜田,生鮮,0.1,"1,873",54,38,8,,2021-01-22
生ケンサキイカ（シロイカ,浜田,生鮮,0.1,"1,388",28,66,7,,2021-03-19
生ケンサキイカ（シロイカ,浜田,生鮮,0.2,"1,188",35,60,4,,2020-08-21
生ケンサキイカ（シロイカ,浜田,生鮮,0.2,"2,267",26,71,3,,2020-11-13
生ケンサキイカ（シロイカ,浜田,生鮮,0.2,"1,662",21,59,5,,2020-11-17
生ケンサキイカ（シロイカ,浜田,生鮮,0.2,"1,640",27,49,5,,2020-11-18
生ケンサキイカ（シロイカ,浜田,生鮮,0.2,"1,840",40,57,2,,2021-01-21
生ケンサキイカ（シロイカ,浜田,生鮮,0.3,"1,756",22,56,22,,2020-08-27
生ケンサキイカ（シロイカ,浜田,生鮮,0.4,"1,929",35,61,4,,2020-11-19
生ケンサキイカ（シロイカ,浜田,生鮮,0.4,"1,992",37,49,3,,2020-11-25
生ケンサキイカ（シロイカ,浜田,生鮮,0.9,"1,358",52,45,4,,2021-04-13
生ケンサキイカ（シロイカ,浜田,生鮮,1.3,"1,426",49,45,6,,2021-04-12
生ケンサキイカ（シロイカ,浜田,生鮮,1.3,"1,582",37,61,3,,2021-04-15
生ケンサキイカ（シロイカ,浜田,生鮮,0.4,"1,167",61,34,1,,2021-04-21
生ケンサキイカ（シロイカ,浜田,生鮮,0.3,"1,202",58,36,4,,2021-04-22
生ケンサキイカ（シロイカ,浜田,生鮮,0.2,"1,207",50,44,6,,2021-04-23
生ブリ(天然：ｲﾅﾀﾞ･ﾜﾗｻ含),浜田,生鮮,6.7,342,3,91,6,,2020-11-13
生スルメイカ,浜田,生鮮,9.6,625,53,36,6,2,2021-03-21
生ケンサキイカ（シロイカ,浜田,生鮮,1.2,"1,603",54,42,4,,2021-04-11
生スルメイカ,浜田,生鮮,1.4,702,12,54,29,5,2021-04-11
生ケンサキイカ（シロイカ,浜田,生鮮,0.8,"1,561",50,43,7,,2021-04-04
生スルメイカ,浜田,生鮮,1.8,687,13,56,26,4,2021-04-18
生ケンサキイカ（シロイカ,浜田,生鮮,0.4,"1,270",54,44,2,,2021-04-18
生スルメイカ,浜田,生鮮,0.6,750,25,50,22,3,2021-04-04
生スルメイカ,浜田,生鮮,0.1,823,36,55,9,,2021-04-25
生ケンサキイカ（シロイカ,浜田,生鮮,0.1,"1,345",41,41,18,,2021-04-25
生マアジ,浜田,生鮮,2.6,749,12,85,4,,2021-04-28
生マアジ,浜田,生鮮,13.3,250,,3,1,96,2020-08-19
生マアジ,浜田,生鮮,30.6,215,,7,28,65,2020-08-20
生マアジ,浜田,生鮮,16.8,326,,20,1,79,2020-08-21
生マアジ,浜田,生鮮,16.4,289,,7,1,92,2020-09-18
生マアジ,浜田,生鮮,19.9,442,,1,28,71,2020-11-02
生マアジ,浜田,生鮮,8.1,408,,32,63,5,2020-11-12
生マアジ,浜田,生鮮,5.5,304,,42,33,25,2020-11-26
生マアジ,浜田,生鮮,9.4,339,,73,16,11,2020-12-01
生マアジ,浜田,生鮮,6.3,360,,2,54,44,2020-12-02
生マアジ,浜田,生鮮,9.8,169,,23,17,59,2020-11-15
生マアジ,浜田,生鮮,26.6,190,,75,8,17,2020-12-10
生マアジ,浜田,生鮮,10.0,222,,62,28,10,2020-12-11
生マアジ,浜田,生鮮,5.0,465,,14,82,4,2021-02-14
生マアジ,浜田,生鮮,15.7,426,,20,74,6,2021-03-04
生マアジ,浜田,生鮮,5.9,422,,78,12,10,2021-03-17
生マアジ,浜田,生鮮,15.0,136,,1,5,94,2021-03-23
生マアジ,浜田,生鮮,21.7,197,,11,49,40,2021-03-25
生マアジ,浜田,生鮮,6.5,93,,6,2,92,2021-03-26
生マアジ,浜田,生鮮,4.8,677,,56,44,,2020-10-12
生マアジ,浜田,生鮮,14.3,430,,97,3,,2020-11-29
