水揚日,漁業名,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価,仕切税抜金額
20190913,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.9,1000,1900
20190913,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,4,大　　　,1,2,1000,2000
20190913,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,0,5,620,3100
20190913,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,6,小　　　,3,30,70,2100
20190913,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,0,29,757,21953
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,1,9,800,7200
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,39,９ｋ台　,1,9,500,4500
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,10,37,200,7400
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,0,13,130,1690
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,102,さけメス,0,,1,3,600,1800
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,65,込　　　,1,2.8,300,840
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,のじ,1,2,30,60
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2736,さわら,31,１Ｋ台　,1,1.5,200,300
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.1,50,5
20190914,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,60,120
20190914,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,53,５～６Ｋ,3,15,250,3750
20190914,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,6,小　　　,8,81.5,70,5705
20190915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,9,30,230,6900
20190915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,1,150,140,21000
20190915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,2,100,200
20190915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,0.8,10,8
20190915,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.6,1000,1600
20190915,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,2,23,757,17411
20190915,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,0,,0,90,140,12600
20190915,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,6,小　　　,5,50,70,3500
20190915,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,32,２Ｋ台　,1,2,400,800
20190915,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,31,１Ｋ台　,2,3,250,750
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,41,１１ｋ台,4,42,739,31038
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,40,１０ｋ台,8,77,639,49203
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,39,９ｋ台　,12,106,535,56710
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋ,1,320,400,128000
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋ,3,1225,291,356475
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,6,3280,214,701920
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,3,1580,203,320740
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,7,3945,155,611475
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,41,１１ｋ台スレ,1,11,449,4939
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,40,１０ｋ台スレ,2,19.5,407,7937
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,39,９ｋ台スレ　,1,9,307,2763
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋスレ,5,38,208,7904
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋスレ,12,66,122,8052
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋスレ,1,170,92,15640
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,63,スレ　　,0,30,52,1560
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,0,5,600,3000
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,1,さけ,101,さけオス,65,込　　　,1,2,400,800
20190916,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.6,1000,1600
20190916,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,44,１４ｋ台,1,13.5,1000,13500
20190916,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,42,１２ｋ台,2,23,819,18837
20190916,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,65,込スレ　　　,0,5,10,50
20190916,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,0,,2,1180,155,182900
20190916,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,65,込　　　,1,425,71,30175
20190916,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,52,３～４Ｋ,3,1670,220,367400
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,0,15,841,12615
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,12,ひらめ,1202,活ひらめ,4,大　　　,1,2.2,1100,2420
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,53,５～６Ｋ,1,5,280,1400
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,52,３～４Ｋ,3,11,230,2530
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,702,いなだ,0,,0,10,130,1300
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,65,込　　　,2,6,300,1800
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,32,２Ｋ台　,1,210,476,99960
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,31,１Ｋ台　,4,1735,332,576020
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,32,２Ｋ台キズ　,0,49,250,12250
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2736,さわら,31,１Ｋ台キズ　,1,456,133,60648
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1310,がや,0,,0,0.9,100,90
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,10,ほっけ,1001,ほっけ,4,大　　　,0,0.7,400,280
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.2,50,10
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,18,あんこう,2708,あんこう,62,キズ　　,1,6,150,900
20190918,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,6,75,650,48750
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,12,145,650,94250
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,65,込　　　,1,2,400,800
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,0,,1,3,500,1500
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,6,小　　　,0,2,80,160
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,18,あんこう,2708,あんこう,62,キズ　　,1,3,50,150
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,7,２小　　,0,0.5,150,75
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.8,50,40
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,2799,その他鮮魚,0,いしがきだい,1,0.2,100,20
20190919,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1310,がや,0,,0,1.5,100,150
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,7,95,650,61750
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,7,２小　　,1,0.6,500,300
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,41,１１ｋ台,2,22,1100,24200
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,40,１０ｋ台,4,39,990,38610
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,54,７～８Ｋ,11,79,600,47400
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋ,1,295,435,128325
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,12,6990,431,3012690
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,19,10785,203,2189355
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,53,５～６Ｋスレ,0,75,131,9825
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋスレ,2,645,100,64500
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,63,スレ　　,1,135,75,10125
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,6,小　　　,0,5,70,350
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,3,大大　　,0,1.3,300,390
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,0.4,150,60
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,2.5,100,250
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2719,めだい,0,,0,0.8,150,120
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.6,1300,2080
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,6,小　　　,1,1,1000,1000
20190920,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,0,,0,17,841,14297
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,701,ぶり,52,３～４Ｋ,4,17.5,250,4375
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,702,いなだ,0,,0,30,140,4200
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.8,1300,2340
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,50,100
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,5,中　　　,1,5,100,500
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.3,50,15
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,7,ぶり,704,ふくらぎ,0,,1,325,73,23725
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,くろかわかじき,1,57,300,17100
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,汐の子,0,11,100,1100
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,20,いか,2010,みずいか,0,,0,3,300,900
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,2.5,100,250
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小　　　,0,0.3,100,30
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.6,200,120
20190923,その他定置網漁業,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,0.4,150,60
20190923,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,54,７～８Ｋキズ,1,7,130,910
20190923,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,53,５～６Ｋ,2,10.5,300,3150
20190923,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,701,ぶり,54,７～８Ｋ,4,30,350,10500
20190923,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,0,,1,14,841,11774
20190923,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,0,,0,100,73,7300
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2001,するめいか,6,小　　　,0,5,250,1250
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,27,その他魚類,1402,活あぶらこ,4,大　　　,2,2.6,1300,3380
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,20,いか,2099,その他いか,0,すみいか,0,1.5,100,150
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,0,,3,9,700,6300
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,102,さけメス,65,込　　　,5,13,450,5850
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,1,さけ,101,さけオス,65,込　　　,7,19,250,4750
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,7,ぶり,704,ふくらぎ,0,,0,1,70,70
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1117,みずくさがれい,0,,0,0.3,150,45
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,13,そい・めぬき,1310,がや,0,,0,1.3,100,130
20190924,その他定置網漁業,54161,ツガイナカ中村漁場　２号,11,かれい,1113,ばばがれい,8,３小　　,1,0.1,50,5
